"youtube-dl,3,41,0.9,youtube_dl/update.py"

"youtube-dl,1,10,0.5,youtube_dl/extractor/usanetwork.py"

"youtube-dl,1,5,0.3,youtube_dl/extractor/usatoday.py"

"youtube-dl,1,6,0.1,youtube_dl/extractor/ustream.py"

"youtube-dl,30,389,0.3,youtube_dl/utils.py"

"youtube-dl,3,39,0.4,youtube_dl/extractor/vevo.py"

"youtube-dl,3,27,0.3,youtube_dl/extractor/vgtv.py"

"youtube-dl,1,6,0.1,youtube_dl/extractor/vice.py"

"youtube-dl,3,24,0.3,youtube_dl/extractor/videomore.py"

"youtube-dl,2,22,0.3,youtube_dl/extractor/vidme.py"

"youtube-dl,2,12,0.2,youtube_dl/extractor/viewlift.py"

"youtube-dl,2,29,0.6,youtube_dl/extractor/viidea.py"

